"SEQN","SDDSRVYR","RIDSTATR","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA","RIAGENDR","RIDAGEYR","RIDRETH3","DMDEDUC2","DMDMARTL","INDFMPIR","age_cluster","FIPR_cluster"
89214,9,2,20884.165565,20976.165707,2,122,1,51,6,4,2,1.03,2,1
89216,9,2,21129.043851,22775.305154,2,120,2,70,6,3,2,3.25,3,2
89221,9,1,28347.33649,0,2,122,1,30,1,2,6,0.33,1,1
89222,9,2,11709.112101,11742.14525,1,120,2,53,1,3,3,1.3,2,2
89223,9,2,90320.308574,89348.088605,1,131,2,43,3,4,1,3.22,2,2
89225,9,1,9936.275496,0,1,125,2,61,2,1,4,0.43,2,1
89227,9,2,36378.093162,36802.870322,2,130,2,33,2,1,4,1.73,1,2
89230,9,2,72966.977996,74981.505143,1,122,2,31,3,4,1,2.22,1,2
89231,9,2,10254.081934,10475.60658,2,125,2,70,2,5,1,3.75,3,3
89232,9,2,84812.166401,89801.322531,2,123,1,76,3,4,3,0.67,3,1
89237,9,2,21950.160777,27753.11708,2,119,1,78,3,2,5,1.35,3,2
89239,9,2,26693.86723,26633.56637,2,126,1,24,4,5,5,1.25,1,1
89241,9,2,26185.826443,27087.61299,1,129,2,44,4,5,2,5,2,3
89243,9,2,20555.854012,21494.37917,2,129,2,49,4,5,6,3.72,2,3
89244,9,2,152628.88895,151883.836825,1,129,1,49,3,5,1,4.04,2,3
89248,9,2,37820.922342,40193.271124,1,131,2,80,3,3,1,3.39,3,2
89249,9,2,165365.835084,165176.765455,1,122,2,57,3,5,1,5,2,3
89250,9,2,34380.685844,36422.66388,2,130,2,56,4,4,1,5,2,3
89253,9,2,21275.474447,21321.154045,2,131,2,54,4,4,3,1.34,2,2
89255,9,2,10407.990082,10696.932591,2,133,2,55,1,3,2,0.88,2,1
89256,9,2,24532.143318,25903.415084,2,126,1,35,7,4,3,3.73,1,3
89259,9,2,19563.816372,20702.968626,1,124,1,38,7,4,3,2.35,1,2
89261,9,2,23173.227433,23971.266204,1,126,2,52,4,5,1,2.87,2,2
89263,9,2,12719.696197,13018.590906,2,121,1,80,4,3,1,3.87,3,3
89264,9,2,22914.173079,21661.596876,1,129,1,26,6,5,5,0.76,1,1
89265,9,2,18830.733396,19690.494174,2,133,2,52,4,4,5,1.87,2,2
89266,9,2,109606.026872,112997.203586,1,130,1,39,3,4,1,3.99,1,3
89267,9,2,63573.403622,68343.603616,1,130,1,25,3,4,5,4.71,1,3
89268,9,2,32250.706126,33526.415793,1,128,1,34,1,5,1,2.82,1,2
89271,9,2,89408.724254,92914.23027,2,125,1,57,3,4,1,2.24,2,2
89275,9,2,8294.635914,8075.617835,1,127,2,67,2,2,2,1.02,3,1
89276,9,2,19288.330479,20447.942613,1,121,2,45,1,2,1,1.54,2,2
89278,9,2,81810.60822,85414.829324,2,122,2,25,3,3,6,5,1,3
89280,9,2,20021.083385,19700.212182,2,119,1,57,4,3,2,2.69,2,2
89284,9,2,15893.280165,15938.117476,1,121,2,42,1,2,1,0.83,2,1
89288,9,2,21451.114656,21497.171362,2,126,2,52,4,3,2,2.31,2,2
89289,9,2,27392.546081,27823.158146,2,122,2,53,6,2,1,1.03,2,1
89290,9,2,28259.341792,28412.380401,1,120,1,36,1,4,1,2.06,1,2
89292,9,2,27439.316611,28524.706844,1,120,1,32,1,3,5,2.58,1,2
89293,9,2,44843.452034,47921.571782,2,130,1,80,3,5,1,5,3,3
89294,9,2,7798.22112,8001.673634,1,121,2,63,1,5,1,3.73,2,3
89295,9,1,17470.621836,0,1,123,2,48,2,3,1,0.25,2,1
89302,9,2,29290.014365,29281.094914,2,130,2,30,4,4,6,1.58,1,2
89303,9,2,59071.63354,67842.442747,2,130,2,80,3,3,2,2.36,3,2
89304,9,2,104371.901581,103731.120643,2,129,2,30,3,5,5,4.63,1,3
89305,9,2,18961.963179,18956.188846,2,132,2,32,4,4,5,1.98,1,2
89308,9,2,7418.895635,7873.833634,2,121,1,60,1,1,1,1.28,2,1
89310,9,2,11817.130541,14280.6066,1,128,2,80,1,1,2,0.85,3,1
89312,9,1,25036.181429,0,1,127,1,39,1,5,1,3.52,1,3
89313,9,2,14025.823362,14364.529128,1,121,1,51,7,2,1,4.14,2,3
89314,9,2,24274.430192,23521.87653,2,132,2,39,4,4,1,0.91,1,1
89316,9,2,108948.340179,107036.187325,2,132,2,61,3,4,1,1.75,2,2
89317,9,2,28183.870854,28120.204108,2,132,1,24,4,4,6,0.84,1,1
89319,9,2,118600.431044,117472.437133,1,123,1,60,3,5,1,5,2,3
89320,9,2,14471.154605,20179.417316,2,133,1,65,6,5,1,5,3,3
89321,9,2,16734.334421,16668.936527,2,126,2,67,4,4,1,4,3,3
89325,9,2,26872.19771,26877.746672,2,120,1,44,3,4,1,3.33,2,2
89326,9,2,32920.593532,32392.986197,2,121,1,54,4,1,1,0.56,2,1
89329,9,2,21042.049731,21766.695081,1,126,2,43,4,4,3,0.25,2,1
89331,9,2,75295.821679,77625.451212,1,131,1,35,3,4,1,3.3,1,2
89332,9,2,14681.417217,14665.626301,2,126,2,77,4,4,2,1.09,3,1
89335,9,2,30985.655361,34836.816064,2,127,1,37,4,3,6,1.85,1,2
89338,9,2,50296.216183,49826.658472,2,130,2,68,3,4,2,1.9,3,2
89339,9,2,15841.120203,17212.624711,1,125,1,80,3,3,2,2.04,3,2
89340,9,2,36445.705852,39316.610233,2,127,2,24,1,5,6,1.98,1,2
89345,9,2,27578.8334,28848.283171,1,124,2,30,2,5,1,5,1,3
89346,9,2,50854.824756,52589.239601,1,128,1,48,1,2,1,5,2,3
89348,9,2,22110.206232,22157.678044,1,126,2,43,4,4,6,1.41,2,2
89350,9,2,34049.20519,36270.081964,2,122,1,57,3,5,5,0.56,2,1
89351,9,2,5965.262842,7240.475668,1,119,2,67,2,1,2,1.29,3,1
89352,9,2,9325.38277,9652.042775,1,120,1,66,1,3,1,4.91,3,3
89353,9,2,24494.468888,25463.372657,1,120,1,36,1,4,1,0.98,1,1
89354,9,2,32660.418187,34562.152915,1,132,1,39,4,4,1,1.86,1,2
89355,9,2,9527.364182,12005.567992,1,128,1,71,1,1,4,0.65,3,1
89358,9,2,30484.086081,30335.279173,1,131,1,42,3,3,1,3.51,2,3
89359,9,2,38512.163171,48762.677954,2,127,2,30,3,4,1,0.86,1,1
89362,9,2,160613.208663,167960.371959,1,132,2,41,3,5,5,5,2,3
89364,9,2,29425.052496,29497.316053,1,123,2,23,4,3,5,5,1,3
89367,9,2,161468.891076,165591.315453,1,122,1,58,3,3,3,2.97,2,2
89370,9,2,153149.454821,152961.312995,2,125,1,69,7,5,1,3.87,3,3
89371,9,2,14080.095558,17337.242169,1,126,1,63,4,2,3,0.17,2,1
89373,9,2,18310.833177,24711.295496,2,133,2,63,4,3,4,2.53,2,2
89376,9,2,36015.208797,35383.10569,2,125,2,65,3,4,6,1.33,3,2
89381,9,2,9402.051305,9233.542025,1,125,1,68,2,1,1,3.83,3,3
89382,9,2,102947.797466,105576.133531,2,131,1,55,3,4,1,3.37,2,2
89384,9,2,28183.870854,28182.270764,1,131,1,22,4,3,5,2.78,1,2
89390,9,2,13208.465496,15021.709156,1,119,2,52,2,4,5,0.75,2,1
89391,9,2,164930.182115,164727.56784,2,125,1,68,3,5,4,0.52,3,1
89392,9,2,13867.405477,14130.571574,1,121,1,20,6,3,5,0.7,1,1
89395,9,2,183834.833097,182690.56575,1,130,2,51,3,4,1,1.81,2,2
89397,9,2,27245.542814,27673.951279,1,132,1,52,1,2,4,1.02,2,1
89399,9,2,29792.157481,31626.582542,1,132,2,30,6,5,1,5,1,3
89400,9,2,17557.675692,17595.372974,2,126,2,52,4,3,4,0.87,2,1
89402,9,2,16798.050896,17264.391749,2,133,2,55,2,1,3,2.48,2,2
89403,9,2,11069.713547,11188.896194,1,127,1,74,1,3,1,0.97,3,1
89404,9,2,15694.368006,15916.911834,1,130,1,71,3,4,1,1.29,3,1
89407,9,2,21090.071768,22388.673799,2,121,2,32,6,4,3,2.47,1,2
89408,9,2,26883.989504,27306.712911,1,122,1,50,1,1,1,2.27,2,2
89412,9,2,22133.20714,21912.712149,2,126,2,62,4,1,2,0.76,2,1
89413,9,2,43112.424088,46071.723561,2,122,1,80,3,5,1,5,3,3
89414,9,2,27567.533184,29286.803428,2,125,1,20,4,2,5,0.42,1,1
89417,9,2,29135.504179,31124.861213,1,132,2,48,6,3,1,1.85,2,2
89419,9,2,88880.585374,92365.384305,1,125,1,58,3,3,6,4.7,2,3
89420,9,2,38016.05373,37661.14172,2,125,2,67,3,5,1,1.25,3,1
89422,9,2,18405.03353,19832.847214,1,130,1,80,3,3,1,3.4,3,2
89425,9,2,130448.6382,134484.678889,1,126,1,36,3,5,1,2.06,1,2
89426,9,2,47313.765713,50863.931538,1,125,1,29,3,3,6,0.8,1,1
89433,9,1,64138.617616,0,1,120,2,74,3,3,1,1.53,3,2
89434,9,2,20745.892275,21875.058103,2,126,2,46,6,5,5,2.02,2,2
89435,9,2,72392.1082,74148.785386,2,127,2,46,3,5,3,1.42,2,2
89436,9,2,12973.317946,13487.784374,1,119,1,33,6,4,1,2.99,1,2
89438,9,1,37690.370491,0,1,128,1,38,1,4,3,5,1,3
89439,9,2,12161.546819,12333.995764,1,131,1,72,3,5,1,2.51,3,2
89441,9,2,7802.821735,9470.855252,2,125,2,67,2,1,2,1.52,3,2
89442,9,2,18432.03509,18419.057886,1,129,1,51,6,2,6,1.07,2,1
89443,9,2,51673.778771,55220.742077,1,126,1,80,3,3,1,1.85,3,2
89444,9,2,22212.639678,28386.197065,1,128,2,48,1,1,5,0.52,2,1
89445,9,2,50129.156096,51680.136746,2,123,1,32,3,4,1,1.2,1,1
89446,9,2,21456.406448,20891.978932,1,122,2,61,7,2,1,1.14,2,1
89453,9,2,77942.961749,82324.104057,2,121,2,25,3,3,5,2.19,1,2
89455,9,2,7920.854536,7778.892166,1,125,1,65,1,1,1,0.2,3,1
89457,9,2,146770.76621,169956.068501,2,122,2,48,3,5,1,5,2,3
89458,9,2,78301.025945,81740.494014,2,125,2,70,7,4,6,5,3,3
89459,9,2,26580.224663,27258.838143,1,131,1,54,3,3,3,0,2,1
89462,9,2,24604.547573,26869.925269,2,122,1,29,6,5,5,5,1,3
89465,9,1,17351.968116,0,1,127,2,55,1,2,3,1.19,2,1
89470,9,2,23453.41052,23503.766265,1,129,2,46,4,4,1,3.36,2,2
89471,9,2,19171.003221,19033.988827,1,125,2,75,4,2,2,0.81,3,1
89472,9,2,11923.085117,12092.152709,1,131,1,75,3,4,6,5,3,3
89473,9,2,21252.359547,21169.30518,2,125,2,68,4,4,1,2.62,3,2
89474,9,2,86334.346734,87369.050543,1,130,2,29,3,5,3,4.71,1,3
89475,9,2,22450.161976,22498.363692,1,129,2,46,4,5,3,2.18,2,2
89476,9,2,15210.982313,15734.817574,1,119,2,44,4,4,5,2.1,2,2
89477,9,2,144868.155442,147880.69347,1,122,1,31,3,5,5,5,1,3
89482,9,2,80797.36173,83647.034635,2,125,2,70,3,4,2,3.37,3,2
89483,9,2,11709.112101,11742.14525,1,121,2,56,1,2,1,2.97,2,2
89485,9,2,28683.934318,30354.128303,1,132,1,35,4,2,5,3.77,1,3
89488,9,2,13405.397716,14665.124966,1,123,1,75,6,5,1,5,3,3
89490,9,2,88711.23904,89223.831036,1,126,1,74,3,5,6,4.25,3,3
89491,9,2,28787.437197,29555.904849,1,129,1,49,4,4,1,5,2,3
89494,9,2,22534.264332,22772.072317,2,129,2,42,6,5,1,3.29,2,2
89495,9,2,16954.292148,16990.693933,2,129,2,49,4,2,4,0.6,2,1
89496,9,2,31061.872345,31550.166385,2,122,2,48,6,5,1,1.03,2,1
89500,9,2,8044.382179,8254.256938,1,122,2,63,2,5,1,4.65,2,3
89501,9,2,30161.836655,32232.188977,2,126,1,80,3,5,2,4.99,3,3
89504,9,2,18334.422267,19921.793769,1,130,1,80,3,4,1,1.05,3,1
89511,9,2,103666.505971,108408.673531,2,132,2,45,3,4,6,0.97,2,1
89513,9,2,22542.205636,22641.509873,1,122,1,49,6,5,1,5,2,3
89514,9,2,7791.994132,7995.284187,1,124,2,67,2,4,2,1.96,3,2
89517,9,2,37802.20374,40344.611414,2,120,1,27,2,4,1,4.22,1,3
89518,9,2,16779.365328,16815.391535,2,133,2,57,4,2,3,0.72,2,1
89519,9,2,8285.136276,8002.324829,1,121,1,65,1,3,4,0.82,3,1
89520,9,2,90373.680624,89932.524934,2,128,1,45,3,3,1,5,2,3
89522,9,2,44108.172605,43714.53547,2,128,1,45,2,5,3,3.72,2,3
89523,9,2,13682.884001,13833.113104,1,133,2,26,6,3,1,2.47,1,2
89524,9,2,26948.949433,27372.694269,2,131,1,54,1,2,1,0.94,2,1
89525,9,2,17710.458274,18674.410271,2,133,2,41,6,5,1,5,2,3
89529,9,2,29733.416967,30190.881908,2,125,2,20,2,4,5,1.56,1,2
89531,9,1,6338.18803,0,1,133,2,60,2,1,3,1.06,2,1
89533,9,2,153468.986117,158217.269281,1,126,1,38,3,4,1,5,1,3
89534,9,2,50452.425035,53704.38458,2,125,1,20,7,2,5,0,1,1
89536,9,2,104922.046554,103792.651511,2,120,2,47,3,3,1,2.53,2,2
89537,9,2,19814.909561,19899.975358,2,125,1,50,2,4,1,0.18,2,1
89540,9,2,33982.704805,33816.819521,2,125,1,48,3,2,3,0.84,2,1
89541,9,2,26740.394261,26311.834911,1,126,1,44,4,1,6,0,2,1
89542,9,2,13776.283972,13689.736224,2,130,1,62,4,4,3,2.95,2,2
89543,9,2,8265.239516,8117.104869,2,126,1,64,1,4,3,0.82,2,1
89545,9,2,19233.915207,19971.19927,1,127,2,41,2,3,5,0.56,2,1
89546,9,2,90450.6751,90218.914631,1,126,1,74,3,5,1,5,3,3
89549,9,2,24831.294224,25221.741084,1,120,1,49,1,1,1,1.23,2,1
89550,9,2,16707.332452,16780.932565,2,122,1,55,6,5,1,5,2,3
89551,9,2,10552.897121,11049.326403,2,126,1,78,4,3,2,4.37,3,3
89553,9,2,116093.057442,120644.793468,1,125,1,55,3,3,1,5,2,3
89557,9,2,16753.798695,17017.235149,1,128,1,51,1,1,5,0.63,2,1
89560,9,2,13158.071553,12754.627595,1,127,2,80,2,1,1,0.9,3,1
89562,9,2,27566.170398,27557.775895,1,123,2,34,4,2,6,0.1,1,1
89563,9,2,38344.216256,37671.236728,2,131,2,68,3,3,2,1.5,3,2
89565,9,2,116807.929435,122713.44145,1,122,2,55,3,4,1,3.14,2,2
89570,9,2,147497.428691,177064.054262,1,121,1,56,7,4,3,2.72,2,2
89572,9,2,25919.925725,25818.630477,2,130,2,61,4,3,1,1.87,2,2
89574,9,2,9437.131714,9243.677587,1,127,1,63,2,4,1,2.82,2,2
89575,9,2,31688.198508,31859.122926,2,121,2,25,2,4,6,1.85,1,2
89576,9,2,9216.11155,12177.520925,2,133,2,70,2,5,1,4.44,3,3
89577,9,2,20734.412242,21556.65055,2,133,1,38,6,5,1,5,1,3
89578,9,2,36863.029403,38003.560179,2,121,1,34,3,4,1,1.72,1,2
89579,9,2,24248.546258,24962.067144,2,124,1,39,6,5,1,5,1,3
89581,9,2,115980.666647,113945.089397,1,123,2,67,3,5,3,5,3,3
89582,9,2,109135.67944,116254.109794,2,121,1,53,3,5,5,5,2,3
89583,9,2,43139.679898,46417.98441,1,130,1,38,3,3,5,2.97,1,2
89584,9,2,26280.708979,26685.052113,1,128,2,23,1,4,5,1.3,1,2
89585,9,2,48606.229315,50320.540919,1,125,2,74,3,3,5,1.07,3,1
89586,9,2,39119.535218,39031.165047,1,126,1,22,7,3,6,1.74,1,2
89587,9,2,14284.622157,13948.404515,2,126,2,76,4,3,4,0.88,3,1
89588,9,2,93736.93313,93637.5294,1,131,2,62,3,4,1,3.45,2,2
89589,9,2,94261.957853,95911.24699,2,121,2,30,7,5,5,2.53,1,2
89591,9,2,23895.488889,25231.17362,2,132,1,39,4,3,1,1.1,1,1
89594,9,2,64544.757024,68705.051371,2,121,1,21,3,3,5,0.84,1,1
89595,9,2,15094.491631,15137.075441,1,131,2,51,1,3,1,5,2,3
89599,9,2,9100.882815,11142.645637,1,128,1,62,1,1,3,1.1,2,1
89600,9,2,29078.254493,32352.859058,1,129,1,22,2,1,6,0.92,1,1
89601,9,2,46011.109022,47177.289007,2,126,2,30,3,4,1,1.49,1,2
89602,9,2,14764.965645,14528.332482,2,126,1,47,4,2,5,0.45,2,1
89604,9,2,28365.884658,31233.050112,1,133,1,20,1,4,5,0.02,1,1
89606,9,2,24439.639588,25572.67789,2,128,2,52,2,5,1,2.83,2,2
89608,9,2,15613.121835,15515.034387,2,130,1,66,4,4,5,1.25,3,1
89609,9,2,9083.63783,10977.272181,2,119,2,74,2,1,3,0.76,3,1
89611,9,2,7727.28617,7399.054621,1,121,2,61,1,2,2,1.32,2,2
89612,9,2,93353.522372,96241.851602,1,133,1,32,3,4,1,5,1,3
89614,9,2,26299.575774,29261.26355,2,122,1,25,1,3,5,1.58,1,2
89616,9,2,18497.758679,19355.327344,1,128,2,56,1,4,5,2.74,2,2
89618,9,2,78310.57859,84186.575473,1,131,1,28,3,3,6,5,1,3
89619,9,2,99120.063238,102186.807466,2,129,1,31,3,5,1,5,1,3
89620,9,2,96694.468342,97853.336609,1,130,2,27,7,3,6,0.68,1,1
89622,9,2,106318.274716,106576.49068,1,123,2,46,3,5,1,5,2,3
89623,9,2,10273.80486,10002.527251,1,127,2,68,2,1,6,2.58,3,2
89628,9,2,20783.223548,20702.002568,1,124,2,61,4,5,3,2.97,2,2
89629,9,2,18535.92801,18827.386636,1,119,1,54,2,1,1,1.24,2,1
89632,9,2,143841.97666,142473.913556,2,124,1,67,3,4,1,5,3,3
89633,9,2,13102.915241,13719.30245,2,123,1,73,4,4,1,1.59,3,2
89635,9,2,24278.341434,25975.987055,1,132,2,65,4,3,3,1.78,3,2
89636,9,2,125849.717475,123640.928466,1,128,2,66,3,5,1,5,3,3
89637,9,2,18082.809824,18584.817647,1,121,2,40,1,1,5,0.11,2,1
89640,9,2,17164.949295,17777.496412,1,132,2,48,6,3,3,1.02,2,1
89641,9,2,129250.439391,130170.008458,1,130,1,62,3,5,5,2.97,2,2
89643,9,2,29153.259152,34764.872593,2,120,1,29,2,4,1,3.41,1,2
89644,9,2,23741.142021,28070.046135,1,124,1,39,4,3,6,2,1,2
89645,9,2,32203.257005,33312.271608,1,132,2,54,4,5,4,2.26,2,2
89646,9,2,16035.444165,16018.196896,1,124,2,71,4,1,4,0.35,3,1
89647,9,2,22686.006881,23310.456462,1,133,2,47,3,4,2,1.36,2,2
89648,9,2,17404.957244,18147.842933,2,128,1,55,6,5,3,5,2,3
89649,9,2,126173.047977,127070.722542,1,130,1,60,3,4,1,4.38,2,3
89650,9,2,16272.675434,16170.444425,2,127,1,62,4,3,1,2.79,2,2
89651,9,2,24259.115981,24632.355796,1,128,2,26,2,4,1,1.32,1,2
89652,9,2,24427.396588,24479.843533,2,131,2,50,4,5,5,1.68,2,2
89656,9,2,23073.994707,23201.177189,2,122,1,39,6,3,6,3.95,1,3
89657,9,2,141227.626755,169537.437967,2,121,1,59,3,5,1,5,2,3
89659,9,2,139212.919138,145583.075077,1,122,2,43,3,4,1,5,2,3
89661,9,1,28146.971766,0,1,122,1,31,1,4,5,2.97,1,2
89662,9,2,30627.549994,32625.247563,1,125,1,59,3,5,6,2.21,2,2
89666,9,2,9524.460056,11509.991081,1,124,2,80,2,1,4,0.68,3,1
89669,9,2,19910.104829,19995.579301,1,124,1,52,2,2,1,3.3,2,2
89670,9,2,19243.706484,20004.910976,1,124,1,38,2,5,6,2.87,1,2
89671,9,2,71626.050067,72039.920287,1,128,1,77,3,3,1,1.64,3,2
89672,9,2,28183.870854,28120.204108,2,132,1,20,4,4,5,2.38,1,2
89674,9,2,26441.179696,27980.783671,2,131,1,31,4,4,1,3.79,1,3
89676,9,2,16846.801559,16780.964142,1,119,2,60,4,4,1,4.98,2,3
89677,9,2,8083.00136,8295.484674,1,120,1,60,1,1,1,1.63,2,2
89679,9,2,16254.881149,16485.372971,1,130,1,78,3,5,1,1.66,3,2
89680,9,2,28889.506178,28887.866027,2,129,1,21,4,3,5,1.23,1,1
89684,9,2,19745.991609,22456.699685,1,124,2,42,2,4,1,2.06,2,2
89685,9,2,25503.158114,25575.106323,1,122,2,41,1,2,1,2.84,2,2
89686,9,2,28136.90786,29105.885678,1,129,2,52,4,4,3,1.64,2,2
89690,9,2,12199.401669,13255.61071,1,131,1,80,3,1,1,1.61,3,2
89692,9,2,16969.9618,16903.643073,2,119,2,64,4,4,3,0.78,2,1
89694,9,2,63587.888564,66935.570198,1,131,2,77,3,3,3,2.45,3,2
89698,9,2,33699.303248,44647.921078,2,132,2,80,3,2,2,1.7,3,2
89700,9,2,97998.961711,105352.267023,1,122,1,25,3,3,1,4.23,1,3
89703,9,2,9440.214707,9166.833894,1,129,2,67,2,3,4,1.23,3,1
89704,9,2,15195.840219,14486.753284,1,128,2,71,1,1,1,0.98,3,1
89705,9,2,27754.839884,27807.629501,2,124,2,34,4,4,1,1.51,1,2
89706,9,2,20583.566632,21187.212184,2,120,1,35,2,3,1,1.53,1,2
89709,9,2,117964.336013,122650.922231,2,125,1,26,3,5,1,2.81,1,2
89710,9,2,11252.311968,10727.242785,1,128,2,79,1,1,2,0.4,3,1
89711,9,2,115406.092915,118592.31103,1,121,2,36,3,5,1,4.54,1,3
89712,9,2,28632.426766,30332.997454,1,132,2,48,4,4,5,2.82,2,2
89713,9,2,72173.102095,74718.602705,2,126,2,75,3,3,1,5,3,3
89719,9,2,25339.105746,26341.41999,1,120,1,34,1,1,1,1.14,1,1
89720,9,2,25064.107699,26055.544114,1,120,1,31,1,3,1,1.86,1,2
89722,9,2,26297.826145,26354.289004,2,130,2,48,4,4,5,4.12,2,3
89723,9,2,23179.8468,23978.113528,2,129,2,40,4,4,1,3.09,2,2
89726,9,2,21598.346266,22584.468824,1,129,2,57,4,4,3,5,2,3
89728,9,2,17596.331156,18021.260136,1,129,1,43,6,3,1,1.84,2,2
89729,9,2,25632.670723,25742.712283,2,124,1,50,2,5,6,5,2,3
89730,9,2,23933.853669,23926.565286,1,132,2,32,4,4,3,0.33,1,1
89731,9,2,36520.761315,38647.274199,2,127,1,34,7,5,1,5,1,3
89733,9,2,18315.288169,20001.604294,2,122,1,24,6,5,6,5,1,3
89735,9,2,123721.018375,124759.017131,2,125,1,41,3,4,6,2.95,2,2
89741,9,2,8083.00136,8295.484674,1,120,1,61,2,4,1,4.98,2,3
89742,9,2,21771.874507,21422.94396,1,126,1,45,4,2,4,0,2,1
89743,9,2,146360.492953,149912.097475,1,127,2,41,3,5,1,5,2,3
89749,9,2,28429.224924,28866.624154,2,132,2,20,2,1,6,1.55,1,2
89750,9,2,24386.552292,25509.061817,1,128,2,33,1,3,1,0.9,1,1
89751,9,2,45507.720766,48322.204793,1,126,1,54,3,4,1,1.84,2,2
89755,9,2,20012.982285,19934.771413,2,124,2,60,4,3,5,0.51,2,1
89756,9,2,42215.514729,42515.862501,1,125,1,62,3,3,1,3.77,2,3
89761,9,2,15072.113377,20398.336182,2,133,2,79,4,5,2,0.2,3,1
89764,9,2,9632.695762,9223.528226,1,120,2,62,1,1,1,3.45,2,2
89770,9,2,35300.224412,38108.155765,2,126,2,67,3,2,1,2.14,3,2
89771,9,2,8507.235469,8576.268612,1,124,1,70,2,4,1,0.75,3,1
89774,9,2,115989.197311,119191.51421,1,130,2,32,3,5,1,2.85,1,2
89780,9,2,9114.895145,9060.941898,1,124,1,70,2,2,1,0.75,3,1
89786,9,2,18773.695833,19493.338536,1,127,2,57,1,1,1,0.95,2,1
89787,9,2,19173.905775,21014.875762,1,132,1,71,3,3,4,0.46,3,1
89788,9,2,29216.71823,29215.059503,1,124,1,28,4,3,1,1.22,1,1
89790,9,2,36247.504787,37172.931328,1,124,1,59,3,3,3,1.1,2,1
89791,9,2,30723.859423,31713.3315,1,124,1,23,2,5,5,2.06,1,2
89792,9,2,22381.025078,22642.362258,1,120,2,30,1,4,1,5,1,3
89793,9,2,36403.369171,36078.492462,2,130,1,52,2,5,1,5,2,3
89797,9,2,20652.821385,20711.086071,1,128,2,59,1,1,1,1.24,2,1
89800,9,2,14365.269989,14309.130415,2,119,2,60,4,5,5,3.54,2,3
89801,9,2,8386.346736,8214.432914,1,128,1,67,1,4,1,2.09,3,2
89802,9,2,23932.166285,27950.468329,2,119,2,25,6,5,1,5,1,3
89803,9,2,9884.630779,9547.220912,2,122,1,61,1,3,1,2.11,2,2
89804,9,2,120735.459165,118616.430528,1,119,2,66,3,5,6,5,3,3
89805,9,2,59138.36511,66866.069822,1,133,2,26,3,5,6,2.89,1,2
89806,9,2,38787.358193,39987.42711,2,125,1,36,3,2,5,0.76,1,1
89807,9,2,10495.865944,10050.033571,1,128,2,69,1,1,1,1.52,3,2
89809,9,2,96040.561701,95006.768157,2,131,2,48,3,4,1,3.37,2,2
89810,9,2,27666.600986,27734.546047,2,131,2,24,4,3,5,0.6,1,1
89811,9,1,26943.95244,0,1,133,1,33,4,4,3,5,1,3
89813,9,2,137011.099904,140782.434562,2,127,2,40,3,4,1,2.26,2,2
89814,9,2,45608.43315,47019.544024,1,130,1,33,3,2,5,1.99,1,2
89816,9,2,24043.2177,23611.373244,1,126,2,26,1,2,1,0.75,1,1
89820,9,2,33169.970805,34696.779833,1,128,2,35,1,5,1,2.82,1,2
89822,9,2,8807.30595,9115.818176,1,128,1,60,1,4,1,3.45,2,2
89823,9,2,71231.410539,72085.107991,1,123,2,21,3,4,5,2.76,1,2
89824,9,2,7763.361371,8168.258855,2,122,2,60,1,2,1,3.7,2,3
89825,9,2,27666.600986,27734.546047,2,131,2,23,4,3,5,0.06,1,1
89826,9,1,19047.909838,0,2,120,1,80,3,5,1,1.62,3,2
89827,9,1,19078.644417,0,2,119,2,76,6,1,2,0.71,3,1
89829,9,2,22185.815871,24193.316087,1,122,2,39,1,1,4,0.49,1,1
89832,9,2,38562.113939,43747.60538,1,128,2,26,1,5,6,1.7,1,2
89833,9,2,18961.963179,18956.188846,2,132,2,36,4,4,6,1.87,1,2
89835,9,2,52574.730939,54429.009137,2,127,2,75,3,3,1,1.69,3,2
89839,9,2,90208.526407,92699.071176,1,132,2,36,3,4,3,2.46,1,2
89841,9,2,21346.165826,21284.176419,2,126,1,57,4,4,1,1.24,2,1
89842,9,2,23898.919376,24913.200394,1,124,1,28,4,4,1,0.95,1,1
89844,9,2,7754.841695,9412.618369,1,119,2,64,2,1,2,0.85,2,1
89845,9,2,10183.071924,10119.098072,1,119,1,63,4,4,1,5,2,3
89850,9,2,42203.070327,45477.072585,2,125,1,80,3,4,1,2.75,3,2
89851,9,2,90182.745408,90939.363634,1,125,1,44,3,5,1,1.65,2,2
89853,9,2,59906.704808,62538.179886,1,126,2,74,3,4,3,1.02,3,1
89854,9,2,22329.979613,24350.524593,2,122,2,37,1,5,1,0.02,1,1
89855,9,2,142331.707477,151615.365691,2,125,1,59,3,5,6,0.59,2,1
89856,9,2,20656.970266,21230.440914,2,121,2,42,1,1,2,1.26,2,1
89860,9,2,97771.342546,98466.949483,1,131,1,65,3,4,1,4.39,3,3
89861,9,2,121017.60977,129495.65339,1,128,1,58,3,5,1,5,2,3
89862,9,2,22870.522699,22781.144539,2,130,2,60,4,4,1,3.06,2,2
89864,9,2,28512.321917,31394.288948,1,121,1,20,1,3,5,0.3,1,1
89868,9,2,75140.758242,75293.046452,2,120,2,25,3,5,6,5,1,3
89878,9,2,9448.209029,9676.37124,1,119,1,47,6,1,1,0.68,2,1
89881,9,2,25850.630848,26541.11334,2,124,2,30,6,5,1,0,1,1
